Titulo,Artista,Year,Genero,Estado,pais,stilo
Fryderyk Chopin* - Towarzystwo Im. Fryderyka Chopina - Dzieła Wszystkie (Complete Works),Frédéric Chopin,0,['Classical'],Accepted,Poland,['Romantic']
Józef Skrzek - Pamiętnik Karoliny,Józef Skrzek,2009,['Rock'],Accepted,Poland,['Prog Rock']
"Johann Sebastian Bach, Mieczysław Karłowicz, Sergei Prokofiev, Karol Szymanowski, Grzegorz Fitelberg - 1879 - 1953",Johann Sebastian Bach,1979,['Classical'],Accepted,Poland,"['Baroque', 'Modern']"
"Valentinos Hawaiian-Band - Südseemelodie / Vergiß Mich Nie, Karolin",Valentinos Hawaiian-Band,1957,['Pop'],Accepted,Germany,['Schlager']
Monica X - DJ Marta - Karol Berkley - Women Djs Vol.3,Monica X,2002,['Electronic'],Accepted,Spain,"['Progressive Trance', 'Trance', 'Hard Trance', 'Tech House', 'Progressive House', 'Tribal House']"
"David Oistrakh* – Szymanowski* / Mozart* - Violin Concerto No. 1, Op. 35 / Violin Concerto No. 3 In G Major, K. 216",David Oistrach,0,['Classical'],Accepted,US,"['Modern', 'Classical']"
"G. Ph. Telemann* - Warsaw Philharmonic Chamber Orchestra , Director Karol Teutsch - Polish Concertos And Sonatas For Strings And Cembalo",Georg Philipp Telemann,1968,['Classical'],Accepted,Poland,['Baroque']
Świetliki - O.gród K.oncentracyjny (Dwa Dni Później),Świetliki,0,"['Electronic', 'Rock']",Accepted,Poland,"['Alternative Rock', 'Art Rock', 'Punk', 'Ska', 'Poetry', 'Techno']"
"Karol Szymanowski, Sergei Prokofiev - 12 Studies Op.33/ IV Sonata C-moll Op.29",Karol Szymanowski,0,['Classical'],Accepted,Poland,
Various - Karol,Various,0,['Classical'],Accepted,Europe,['Classical']
"Haendel*, Joachim Grubich, The Warsaw Philharmonic Chamber Orchestra*, Karol Teutsch - Organ Concertos Op. 4 No. 1 - 3",Georg Friedrich Händel,1972,['Classical'],Accepted,Poland,['Baroque']
DJ Marta / DJ Karol B.* / DJ Lady K* / DJ Monica X* - Women Djs,DJ Marta,2001,['Electronic'],Accepted,Spain,"['Trance', 'Techno', 'Progressive Trance', 'Hard House']"
"Karol Duchoň - Fontána • Hraj, Hraj",Karol Duchoň,1976,['Pop'],Accepted,Czechoslovakia,['Vocal']
Karol Szymanowski - 1882–1937,Karol Szymanowski,0,['Classical'],Accepted,Poland,['Modern']
"Karol Szymanowski – Antal Dorati, Detroit Symphony Orchestra - Symphony No. 2 / Symphony No. 3 ‘Chant De La Nuit’",Karol Szymanowski,1981,['Classical'],Accepted,UK,['Modern']
Elán / Karol Duchoň - Neviem Byť Sám / Volám Ťa Láska,Elán,1985,"['Rock', 'Pop']",Accepted,Czechoslovakia,"['Europop', 'Pop Rock']"
Świetliki - O.gród K.oncentracyjny,Świetliki,1995,['Rock'],Accepted,Poland,['Alternative Rock']
"Karol Szymanowski, Dorati* • The Detroit Symphony* - Symphony No.3 ""Song Of The Night"" / Symphony No.2",Karol Szymanowski,1981,['Classical'],Accepted,US,['Modern']
Homo Homini - Liebe Karolina / Es Zählt Dein Weg,Homo Homini,1974,['Rock'],Accepted,German Democratic Republic (GDR),['Pop Rock']
"Migos, KAROL G, Snoop Dogg, Rock Mafia - My Family (From ""The Addams Family"")",Migos,2019,"['Hip Hop', 'Reggae', 'Latin', 'Pop']",Accepted,"USA, Canada & Europe",['Ragga HipHop']
Karol Duchoň - Gitara / Láska Je Halúzka Čerešňová,Karol Duchoň,1977,['Pop'],Accepted,Czechoslovakia,"['Vocal', 'Europop']"
Fryderyk Chopin* - Towarzystwo Im. Fryderyka Chopina - Dzieła Wszystkie (Complete Works),Frédéric Chopin,0,['Classical'],Accepted,Poland,['Romantic']
"Karol Szymanowski : Dorati*, The Detroit Symphony* - Symphonies No. 2 And No. 3",Karol Szymanowski,1981,['Classical'],Accepted,Netherlands,['Modern']
"A. Vivaldi*, J. S. Bach*, H. Purcell* - Krystyna Szostek-Radkowa, Warsaw Philharmonic Chamber Orchestra , Drector Karol Teutsch - Stabat Mater. Ricercare. Aria. Pavan",Antonio Vivaldi,0,['Classical'],Accepted,Poland,['Baroque']
Karol Duchoň - Spomienka Na Karola,Karol Duchoň,1989,['Pop'],Accepted,Czechoslovakia,"['Schlager', 'Vocal', 'Europop']"
"Das Hansen-Quartett - Vergiß Mich Nie, Karolin",Das Hansen-Quartett,0,['Pop'],Accepted,Germany,['Schlager']
Karol Duchoň - Mám Dobrú Správu / Ten Druhý,Karol Duchoň,1977,['Pop'],Accepted,Czechoslovakia,
Becky G - Esquemas,Becky G,2022,"['Latin', 'Pop']",Accepted,Unknown,
Karol G - Ya No Te Creo,Karol G,2015,['Latin'],Accepted,US,
"Haydn* - Capella Istropolitana, Barry Wordsworth - Famous Symphonies, Vol 2: No. 94 'Surprise' • No. 101 'The Clock' • No. 83 'The Hen'",Joseph Haydn,1989,['Classical'],Accepted,Europe,['Classical']
Jonas Brothers - XV,Jonas Brothers,2020,['Pop'],Accepted,US,
"Telemann* - Kammerorchester Der Nationalphilharmonie Warschau*, Karol Teutsch - Concerto B-Dur, G-Dur Für Streicher Und B. C. / Sonata Nr. 1, 2 Für Streicher Und B. C.",Georg Philipp Telemann,1976,['Classical'],Accepted,Germany,['Baroque']
"Stefan Kamasa, Aleksander Ciechański*, Chamber Orchestra Of The Warsaw Philharmonic* , Director Karol Teutsch - Concertos For Viola And Cello",Stefan Kamasa,0,['Classical'],Accepted,Poland,
"G. Offermann*, V. Farkaš* - Večerná Nálada",Gustáv Offermann,1976,['Jazz'],Accepted,Czechoslovakia,['Easy Listening']
"Mozart*, Rudolf Buchbinder Piano The Warsaw Philharmonic Chamber Orchestra* director Karol Teutsch - Piano Concertos (No. 17 In G Major, K.453 / No. 24 In C Minor, K.491)",Wolfgang Amadeus Mozart,1973,['Classical'],Accepted,Poland,['Classical']
"Albinoni*, Corelli*, Handel*, Marcello*, Pachelbel* - Baroque Masterpieces",Tomaso Albinoni,1995,['Classical'],Accepted,Europe,['Baroque']
Fryderyk Chopin* - Nocturny / Nocturnes Vol. II - Dzieła Wszystkie (Complete Works),Frédéric Chopin,0,['Classical'],Accepted,Poland,['Romantic']
Karol Duchoň - Elena • V Slovenských Dolinách,Karol Duchoň,1977,['Pop'],Accepted,Czechoslovakia,['Europop']
"Pergolesi*, Stefania Woytowicz  Soprano , Warsaw Philharmonic Chamber Orchestra , Director Karol Teutsch - Concertino No. 1 In G Major / Salve Regina",Giovanni Battista Pergolesi,0,['Classical'],Accepted,Poland,['Baroque']
Tiësto* & Karol G - Don't Be Shy,DJ Tiësto,2021,"['Electronic', 'Pop']",Accepted,Unknown,['Dance-pop']
"Karol Szymanowski - The Łodz Philharmonic Symphony Orchestra*, Henryk Czyż - Symphony No. 2 In B Flat Major, Op. 19 / Roxanna's Song From Opera „King Roger” / Etude In B Flat Minor Op. 4 No. 3",Karol Szymanowski,1973,['Classical'],Accepted,Poland,['Modern']
"Henryk Wieniawski • Karol Szymanowski - Kaja Danczowska • Lothar Broddack, RIAS Sinfonietta, Jiří Stárek (2) - Romantische Konzertstücke Aus Polen",Henryk Wieniawski,1978,['Classical'],Accepted,Germany,"['Romantic', 'Modern']"
Sexteto Ľuba Beláka* / Karol Duchoň - Dievča Menom Ján (Samson And Delilah) / Kto Mi Podá Dlaň,Skupina Ľuba Beláka,1972,['Pop'],Accepted,Czechoslovakia,['Vocal']
Myra Hess - Myra Hess Concert,Myra Hess,1967,['Classical'],Accepted,US,"['Classical', 'Romantic']"
Zespół Kameralistów Filharmonii Narodowej* - Muzyka Włoskiego Baroku = Music Of The Italian Baroque,Warsaw Philharmonic Chamber Orchestra,1972,['Classical'],Accepted,Poland,
"Julian Von Karolyi, Liszt* - Karolyi Plays Liszt",Julian Von Karolyi,1967,['Classical'],Accepted,Australia,['Classical']
The Wilanów Quartet* - Debussy String Quartet In G Minor Op. 10 / Szymanowski String Quartet Op. 56 No. 2,The Wilanów String Quartet,0,['Classical'],Accepted,Poland,
"Anton Arensky*, Nikolay Myaskovsky*, Karol Szymanovsky* - Arensky · Myaskovsky · Szymanovsky",Anton Stepanovich Arensky,2001,['Classical'],Accepted,Europe,"['Romantic', 'Modern']"
"Haydn*, Capella Istropolitana, Barry Wordsworth - Famous Symphonies, Vol 2: No. 94 'Surprise' • No. 101 'The Clock' • No. 83 'The Hen'",Joseph Haydn,1989,['Classical'],Accepted,Europe,['Classical']
Chamber Orchestra Of The Warsaw Philharmonic* / Karol Teutsch - Favourite Classical Miniatures = Ulubione Miniatury Klasyczne,Warsaw Philharmonic Chamber Orchestra,0,['Classical'],Accepted,Poland,"['Baroque', 'Romantic', 'Classical']"
Karol Duchoň / Dušan Grúň - Nálady (Sugar Sugar) / Dante A Ty,Karol Duchoň,1970,"['Rock', 'Pop']",Accepted,Czechoslovakia,"['Beat', 'Vocal', 'Schlager']"
Fryderyk Chopin* - Jan Ekier - Dzieła Wszystkie = Complete Works - Nocturny = Nocturnes Vol. II,Frédéric Chopin,0,['Classical'],Accepted,Poland,['Romantic']
"Rudolf Buchbinder, Mozart*, The Warsaw Philharmonic Chamber Orchestra*, Karol Teutsch - Piano Concertos No 9 In E Flat Major, K. 271 / No 27 In B Flat Major, K. 595",Rudolf Buchbinder,0,['Classical'],Accepted,Poland,
"Anuel AA & Daddy Yankee, Karol G, Ozuna, J Balvin* - China",Anuel AA,2019,['Pop'],Accepted,France,
"Svjatoslav Richter*, David Oistrach, Glasunow*, Szymanowski* - Klavierkonzert Nr.1 / Violinkonzert Nr.1",Sviatoslav Richter,0,['Classical'],Accepted,Germany,['Modern']
"Kuba Knap - Lecę, Chwila, Spadam",Kuba Knap,2014,['Hip Hop'],Accepted,Poland,['G-Funk']
Harmonites International Steel Orchestra* - Men In Harmonites,Solo Harmonites Steel Orchestra,1981,['Reggae'],Accepted,Antigua & Barbuda,['Steel Band']
Karol Duchoň / Oľga Szabová - Sen O Mieri / Vietor,Karol Duchoň,1972,['Pop'],Accepted,Czechoslovakia,['Vocal']
Fryderyk Chopin* - Ballady = Ballades - Dzieła Wszystkie (Complete Works),Frédéric Chopin,0,['Classical'],Accepted,Poland,['Romantic']
"Ewa Kupiec, Frédéric Chopin, Karol Szymanowski - Preludes Op. 28 / Preludes Op. 1",Ewa Kupiec,1998,['Classical'],Accepted,Germany,"['Romantic', 'Modern']"
Arthur Fiedler And The Boston Pops* - Play The Neil Diamond Songbook,Arthur Fiedler,1975,"['Pop', 'Classical']",Accepted,US,"['Easy Listening', 'Light Music', 'Classical']"
F. Chopin* - Mitsuko Uchida / Karol Nicze / Emanuel Ax / Irina Smolina* - VIII Międzynarodowy Konkurs Pianistyczny F. Chopin  Warszawa 1970 = The VIII International F. Chopin Piano Competition 1970 Warsaw,Frédéric Chopin,1970,['Classical'],Accepted,Poland,['Romantic']
Karol Duchoň - Elena • V Slovenských Dolinách,Karol Duchoň,1977,['Pop'],Accepted,Czechoslovakia,"['Europop', 'Vocal', 'Schlager']"
"G. F. Haendel*, Josef Bucher, Warsaw Philharmonic Chamber Orchestra, Karol Teutsch - Organ Concertos Op. 7 No 4-6",Georg Friedrich Händel,0,['Classical'],Accepted,Poland,['Baroque']
Karol Duchoň / Dušan Grúň - Rapid Do Toho / Butterfly,Karol Duchoň,1972,['Pop'],Accepted,Czechoslovakia,"['Vocal', 'Schlager']"
"G. Ph. Telemann* - Warsaw Philharmonic Chamber Orchestra ,  Karol Teutsch - Polish Concertos And Sonatas For Strings And Cembalo",Georg Philipp Telemann,1968,['Classical'],Accepted,Poland,['Baroque']
Sexteto Ľuba Beláka* / Karol Duchoň - Dievča Menom Ján (Samson And Delilah) / Kto Mi Podá Dlaň,Skupina Ľuba Beláka,1972,['Pop'],Accepted,Czechoslovakia,['Vocal']
"Vivaldi*, Jaroslav Kr(e)cek*, Capella Istropolitana - Wind And Brass Concerti",Antonio Vivaldi,1990,['Classical'],Accepted,Germany,['Baroque']
"Karol Duchoň - Ružové Ráno • Adios, Láska Zlá ",Karol Duchoň,1977,['Pop'],Accepted,Czechoslovakia,['Schlager']
"Mozart*, Krzysztof Jakowicz, Karol Teutsch, The Warsaw Philharmonic Chamber Orchestra* - Violin Concertos No. 3 In G Major K 216 / No 5 In A Major K 219",Wolfgang Amadeus Mozart,1972,['Classical'],Accepted,Poland,['Classical']
Karol Duchoň - To Najlepšie,Karol Duchoň,2005,"['Electronic', 'Rock', 'Pop', 'Folk, World, & Country']",Accepted,Slovakia,"['Vocal', 'Ballad', 'Europop']"
"Fryderyk Chopin* – Henryk Sztompka, Zbigniew Drzewiecki - Dzieła Wszystkie · Complete Works - Nokturny - Nocturnes Vol. I",Frédéric Chopin,0,['Classical'],Accepted,Poland,['Romantic']
"Haydn*, Hae-won Chang, Camerata Cassovia, Robert Stankovsky - Piano Concertos (Nos. 4, 7, 9 And 11)",Joseph Haydn,1993,['Classical'],Accepted,Germany,['Classical']
Pop Smoke - Shoot For The Stars Aim For The Moon,Pop Smoke,2020,['Hip Hop'],Accepted,Europe,"['Trap', 'Gangsta', 'Thug Rap', 'Drill']"
"Vivaldi* - Capella Istropolitana, Jaroslav Kr(e)cek* - Famous Concerti (Berühmte Konzerte • Concertos Célèbres)",Antonio Vivaldi,1990,['Classical'],Accepted,Germany,['Baroque']
"G. Ph. Telemann* - Warsaw Philharmonic Chamber Orchestra ,  Karol Teutsch - Polish Concertos And Sonatas For Strings And Cembalo",Georg Philipp Telemann,1968,['Classical'],Accepted,Poland,['Baroque']
"Haydn*, Capella Istropolitana, Barry Wordsworth - Symphonies (No. 44 'Trauer' / No. 88 / No. 104 'London')",Joseph Haydn,1989,['Classical'],Accepted,Europe,['Classical']
"Haydn*, Capella Istropolitana, Barry Wordsworth - Symphonies (No. 85 ""La Reine"" / No. 92 ""Oxford"" / No. 103 ""Drum Roll"")",Joseph Haydn,1990,['Classical'],Accepted,Europe,['Classical']
"Karol Duchoň - Ružové Ráno • Adios, Láska Zlá ",Karol Duchoň,1977,['Pop'],Accepted,Czechoslovakia,['Schlager']
TINI (12) & Karol G - Princesa,TINI (12),2018,"['Latin', 'Pop']",Accepted,Argentina,['Reggaeton']
"Chopin*, Trio WOSPRiTv - Trio g-moll Op.8",Frédéric Chopin,1979,['Classical'],Accepted,Poland,['Romantic']
Karol T. John - The Singles,Karol T. John,0,"['Electronic', 'Rock', 'Pop']",Accepted,Italy,"['Italodance', 'Euro House']"
I. Bezrodny* - K. Szymanowski* / A. Mericanto* / G. Gershwin* / G. Ernst* - Концерт Игоря Безродного = Recital By I. Bezrodny,Igor Bezrodny,0,['Classical'],Accepted,USSR,['Modern']
Leonid Kogan - B. Smetana* / A. Dvořak* / H. Wieniawski* / K. Szymanowski* / N. Paganini* / F. Kreisler* - Early Recordings 3,Leonid Kogan,1991,['Classical'],Accepted,USSR,"['Modern', 'Romantic']"
"Capella Istropolitana, Richard Edlinger - The Best Of Baroque Music",Capella Istropolitana,1988,['Classical'],Accepted,Germany,['Baroque']
"László Szalai*, Mágó Károly Gypsy Band* - László Szalai - Mágó Károly",László Szalay,1968,"['Folk, World, & Country']",Accepted,US,"['Vocal', 'Romani']"
Pop Smoke - Shoot For The Stars Aim For The Moon,Pop Smoke,2021,['Hip Hop'],Accepted,USA & Canada,"['Trap', 'Gangsta', 'Thug Rap', 'Drill']"
Rubinstein* - Highlights From Rubinstein At Carnegie Hall,Arthur Rubinstein,2020,['Classical'],Accepted,US,"['Modern', 'Impressionist']"
"Scriabin* / Szymanowski*, Josef Bulva - Sonate Nr. 3 Op. 23 / Masques Op. 34",Alexander Scriabine,1983,['Classical'],Accepted,Germany,['Modern']
"Fryderyk Chopin* – Henryk Sztompka, Zbigniew Drzewiecki - Dzieła Wszystkie · Complete Works - Nokturny - Nocturnes Vol. I",Frédéric Chopin,0,['Classical'],Accepted,Poland,['Romantic']
"Mozart*, Capella Istropolitana, Barry Wordsworth - Symphony No. 36 'Linz' / Symphonies Nos. 33 And 27",Wolfgang Amadeus Mozart,1989,['Classical'],Accepted,Europe,['Classical']
Szymanowski* - Martin Jones (3) - Fantasie / Métopes / Études / Masques,Karol Szymanowski,1973,['Classical'],Accepted,UK,['Modern']
"J. S. Bach* - Capella Istropolitana, Jaroslav Dvořák - Suites (Ouvertures), Vol. 2 Nos. 3-5 (BWV 1068-1070)",Johann Sebastian Bach,0,['Classical'],Accepted,Germany,['Baroque']
"Szymanowski*, Dennis Lee (2) - Etudes • Fantasy • Métopes • Masques",Karol Szymanowski,2001,['Classical'],Accepted,UK,['Romantic']
"Beethoven* / Szymanowski* - Vadim Repin, Zakhar Bron*, The Novosibirsk Philharmonia Symphony Orchestra* - Two Romances For Violin And Orchestra / Concerto No. 1 For Violin & Orchestra",Ludwig van Beethoven,1986,['Classical'],Accepted,USSR,
Luis Fonsi - Vida,Luis Fonsi,2019,"['Latin', 'Pop']",Accepted,US,['Reggaeton']
"G. Ph. Telemann*, Warsaw Philharmonic Chamber Orchestra , Director Karol Teutsch - Polish Concertos And Sonatas For Strings And Cembalo",Georg Philipp Telemann,0,['Classical'],Accepted,Poland,['Baroque']
J. Balvin - JOSE,J. Balvin,2021,"['Latin', 'Pop']",Accepted,"USA, Canada & UK",['Reggaeton']
Mortem (5) - The Touch / Clairvoyant / The Touch (Sabre Remix),Mortem (5),2011,['Electronic'],Accepted,France,['Drum n Bass']
Karol Szymanowski - Violinkonzert Nr. 1 Op. 35 / Musik Aus Dem Ballett >Harnasie< Op. 55,Karol Szymanowski,1960,['Classical'],Accepted,German Democratic Republic (GDR),"['Neo-Romantic', 'Impressionist', 'Modern']"
Proceente* & Bleiz - Aloha-Grill,Procent,2015,['Hip Hop'],Accepted,Poland,['G-Funk']
"Karol Szymanowski, Antal Dorati, Detroit Symphony Orchestra - Symphonie N°2, Symphonie N°3 ""Chant De La Nuit""",Karol Szymanowski,1981,['Classical'],Accepted,France,['Modern']
Proceente* & Bleiz - Aloha-Grill,Procent,2015,['Hip Hop'],Accepted,Poland,['G-Funk']
Various - Opus '79,Various,1980,"['Electronic', 'Jazz', 'Rock', 'Funk / Soul', 'Pop']",Accepted,Czechoslovakia,"['Disco', 'Soul', 'Pop Rock', 'Easy Listening']"
"Jezinky, K. Konárik* - V Srdci Lásku Mám (Sugar Baby Love) / Obloha Spieva",Jezinky,1975,['Pop'],Accepted,Czechoslovakia,['Schlager']
Fryderyk Chopin* - Ballady - Ballades - Dzieła Wszystkie (Complete Works),Frédéric Chopin,0,['Classical'],Accepted,Poland,['Romantic']
Fryderyk Chopin* - Towarzystwo Im. Fryderyka Chopina - Dzieła Wszystkie (Complete Works),Frédéric Chopin,1960,['Classical'],Accepted,Poland,['Romantic']
Fryderyk Chopin* - Ballady - Ballades - Dzieła Wszystkie (Complete Works),Frédéric Chopin,0,['Classical'],Accepted,Poland,['Romantic']
Szymanowski* - Mýty / Smyccový Kvartet C.2 (Myths / String Quartet Op. 56 No. 2),Karol Szymanowski,1982,['Classical'],Accepted,UK,
Yuval Yaron - Yuval Yaron,Yuval Yaron,1976,['Classical'],Accepted,Finland,"['Baroque', 'Classical', 'Romantic', 'Modern']"
N'Joy (2) - Skandal,N'Joy (2),2001,['Electronic'],Accepted,Poland,['Euro House']
Prokofiev* / Szymanowski* - Ladislav Jasek* / Prague Symphony Orchestra* / Martin Turnovsky* - Violin Concerto No. 2 In G / Violin Concerto No. 2,Sergei Prokofiev,1967,['Classical'],Accepted,US,['Modern']
"Sammartini*, Albinoni*, Vivaldi*, Locatelli*, Manfredini*, Corelli*, Geminiani*, Scarlatti*, Capella Istropolitana, Jaroslave Kr(e)chek* - Italian Concerti Grossi",Giovanni Sammartini,1994,['Classical'],Accepted,Germany,
"Haydn*, Capella Istropolitana, Barry Wordsworth - Symphonies No. 45 ""Farewell"" • No. 94 ""Surprise"" • No. 101 ""The Clock""",Joseph Haydn,1995,['Classical'],Accepted,Europe,['Classical']
Solti Károly - Solti Karoly,Solti Károly,0,"['Folk, World, & Country']",Accepted,US,
The Duke Jones Project - Topaz / I'll Never Stop,The Duke Jones Project,1982,['Funk / Soul'],Accepted,US,
Pop Smoke - Shoot For The Stars Aim For The Moon,Pop Smoke,2021,['Hip Hop'],Accepted,US,"['Trap', 'Gangsta', 'Thug Rap', 'Drill']"
Fryderyk Chopin* - Dzieła Wszystkie = Complete Works - Nokturny / Nocturnes Vol.1,Frédéric Chopin,0,['Classical'],Accepted,Poland,['Romantic']
