Titulo,Artista,Year,Genero,Estado,pais,stilo
Daddy Yankee - Barrio Fino En Directo,Daddy Yankee,2005,['Latin'],Accepted,Canada,['Reggaeton']
Daddy Yankee - Barrio Fino,Daddy Yankee,2005,"['Hip Hop', 'Reggae', 'Latin']",Accepted,Argentina,['Reggaeton']
Daddy Yankee Featuring Lloyd Banks & Young Buck - Rompe (Remix),Daddy Yankee,2006,['Latin'],Accepted,US,['Reggaeton']
Wisin Featuring Daddy Yankee - Saoco,Wisin,2004,"['Hip Hop', 'Latin', 'Pop']",Accepted,US,"['Eurodance', 'Reggaeton']"
Daddy Yankee - Talento De Barrio (Original Motion Picture Soundtrack),Daddy Yankee,2008,"['Electronic', 'Hip Hop', 'Reggae', 'Latin']",Accepted,Argentina,"['House', 'Reggaeton', 'Vallenato', 'Pop Rap', 'RnB/Swing']"
Daddy Yankee - Tormenta Tropical (Volume One),Daddy Yankee,2006,['Latin'],Accepted,Malaysia,['Reggaeton']
Inna Feat. Daddy Yankee - More Than Friends,Inna,2013,['Electronic'],Accepted,France,['Electro']
DJ Hym-R - Daddy Yankee VS Don Omar,DJ Hym-R,0,['Latin'],Accepted,Unknown,['Reggaeton']
Daddy Yankee - El Cartel: The Big Boss,Daddy Yankee,2007,['Latin'],Accepted,Russia,['Reggaeton']
Daddy Yankee - Impacto,Daddy Yankee,2007,"['Hip Hop', 'Latin']",Accepted,US,['Reggaeton']
Daddy Yankee - Barrio Fino En Directo,Daddy Yankee,2006,"['Hip Hop', 'Latin']",Accepted,US,"['Reggaeton', 'Mambo']"
Daddy Yankee - Rompe (Remix),Daddy Yankee,2005,['Latin'],Accepted,US,['Reggaeton']
Daddy Yankee - Rompe (Remixes),Daddy Yankee,2006,['Latin'],Accepted,Europe,['Reggaeton']
Daddy Yankee - Barrio Fino En Directo,Daddy Yankee,2005,['Latin'],Accepted,Chile,['Reggaeton']
Daddy Yankee - El Cartel: The Big Boss,Daddy Yankee,2007,['Latin'],Accepted,Indonesia,['Reggaeton']
"Daddy Yankee - Lo Que Paso, Paso",Daddy Yankee,2005,"['Electronic', 'Latin']",Accepted,UK,['Reggaeton']
Daddy Yankee - Rompe (Remixes),Daddy Yankee,2006,['Latin'],Accepted,Europe,['Reggaeton']
Elephant Man Featuring Daddy Yankee & Pitbull - Rah Rah,Elephant Man,2005,"['Reggae', 'Latin']",Accepted,US,"['Reggaeton', 'Dancehall']"
Daddy Yankee - Who's Your Daddy?,Daddy Yankee,2007,['Latin'],Accepted,US,['Reggaeton']
Daddy Yankee - Impacto,Daddy Yankee,2007,"['Hip Hop', 'Latin']",Accepted,Australia,['Reggaeton']
"Daddy Yankee - Lo Que Paso, Paso",Daddy Yankee,2005,"['Electronic', 'Latin']",Accepted,Europe,['Reggaeton']
Daddy Yankee - Rompe,Daddy Yankee,2005,['Latin'],Accepted,US,['Reggaeton']
Daddy Yankee - Prestige,Daddy Yankee,2012,['Latin'],Accepted,US,['Reggaeton']
Daddy Yankee - El Cartel: The Big Boss,Daddy Yankee,2007,['Latin'],Accepted,Mexico,['Reggaeton']
Daddy Yankee - Talento De Barrio (Original Motion Picture Soundtrack),Daddy Yankee,2008,"['Electronic', 'Hip Hop', 'Reggae', 'Latin']",Accepted,US,"['RnB/Swing', 'House', 'Reggaeton', 'Vallenato', 'Pop Rap']"
Daddy Yankee - Barrio Fino,Daddy Yankee,2006,"['Hip Hop', 'Reggae', 'Latin']",Accepted,Ukraine,['Reggaeton']
Daddy Yankee - Gasolina (Remixes),Daddy Yankee,2005,"['Hip Hop', 'Latin']",Accepted,Denmark,['Reggaeton']
Daddy Yankee - Tormenta Tropical (Volume One),Daddy Yankee,2006,['Latin'],Accepted,Japan,['Reggaeton']
Luis Fonsi Ft. Daddy Yankee - Despacito,Luis Fonsi,2017,"['Electronic', 'Latin', 'Pop']",Accepted,France,"['Latin', 'Reggaeton', 'Salsa', 'Dance-pop', 'Trap', 'Moombahton']"
Daddy Yankee - Mundial,Daddy Yankee,2010,['Latin'],Accepted,Argentina,['Reggaeton']
Janet* Ft. Daddy Yankee - Made For Now,Janet Jackson,2018,"['Reggae', 'Latin', 'Pop']",Accepted,Unknown,['Reggaeton']
Sean Paul / Daddy Yankky* - Dub Plates Vol. 1,Sean Paul,2005,['Hip Hop'],Accepted,US,
Daddy Yankee - Talento De Barrio (Original Motion Picture Soundtrack),Daddy Yankee,2008,"['Electronic', 'Hip Hop', 'Reggae', 'Latin']",Accepted,Spain,"['Reggaeton', 'Vallenato', 'Pop Rap', 'RnB/Swing']"
Major Lazer - Watch Out For This (Bumaye) (Remixes),Major Lazer,2013,"['Electronic', 'Hip Hop', 'Reggae']",Accepted,Europe,"['Ragga', 'Dancehall', 'House', 'Moombahton']"
Daddy Yankee - Gasolina,Daddy Yankee,2005,"['Hip Hop', 'Latin']",Accepted,Europe,['Reggaeton']
Daddy Yankee - Barrio Fino En Directo,Daddy Yankee,2006,['Latin'],Accepted,Argentina,['Reggaeton']
Daddy Yankee - El Cartel: The Big Boss,Daddy Yankee,2007,['Latin'],Accepted,Canada,['Reggaeton']
Daddy Yankee - Gasolina,Daddy Yankee,2005,"['Hip Hop', 'Latin']",Accepted,Germany,['Reggaeton']
Daddy Yankee - El Cartel - The Big Boss,Daddy Yankee,2007,['Latin'],Accepted,Argentina,['Reggaeton']
Daddy Yankee - Dura,Daddy Yankee,2018,['Latin'],Accepted,US,['Reggaeton']
"Janet*, Daddy Yankee - Made For Now (Eric Kupper Remix)",Janet Jackson,2018,['Electronic'],Accepted,Europe,"['Disco', 'House']"
Daddy Yankee - Rompe,Daddy Yankee,2006,['Latin'],Accepted,Netherlands,['Reggaeton']
Daddy Yankee - Barrio Fino,Daddy Yankee,2005,"['Hip Hop', 'Latin']",Accepted,Russia,['Reggaeton']
"Janet*, Daddy Yankee - Made For Now",Janet Jackson,2018,"['Hip Hop', 'Reggae', 'Latin', 'Funk / Soul']",Accepted,Brazil,"['Dancehall', 'Reggae-Pop', 'Afrobeat', 'Ragga HipHop', 'Reggaeton', 'Afro-Cuban']"
Daddy Yankee - Rompe,Daddy Yankee,2006,"['Hip Hop', 'Latin']",Accepted,Europe,['Reggaeton']
Daddy Yankee - Gasolina,Daddy Yankee,2005,"['Hip Hop', 'Latin']",Accepted,Spain,['Reggaeton']
Yankee B. / Daddy Bleach - The Original / The Original (Version),Yankee B.,0,['Reggae'],Accepted,Jamaica,['Dancehall']
"Daddy Yankee / Don Dinero, Pit Bull* - Machete",Daddy Yankee,0,"['Hip Hop', 'Reggae', 'Funk / Soul']",Accepted,US,
"Janet*, Daddy Yankee - Made For Now (Dirty Werk Remix)",Janet Jackson,2018,['Electronic'],Accepted,Europe,"['Synth-pop', 'Disco', 'Electro', 'House']"
Alexandra Stan & Inna Featuring Daddy Yankee - We Wanna,Alexandra Stan,2015,['Pop'],Accepted,Netherlands,
Daddy Yankee - El Cartel: The Big Boss,Daddy Yankee,2007,['Latin'],Accepted,Ukraine,['Reggaeton']
"Daddy Yankee - Lo Que Paso, Paso",Daddy Yankee,2005,"['Electronic', 'Latin']",Accepted,Europe,['Reggaeton']
Daddy Yankee Feat. Snow (2) - Con Calma,Daddy Yankee,2019,"['Reggae', 'Latin']",Accepted,US,"['Reggaeton', 'Dancehall']"
Daddy Yankee - Straight From The Barrio = Talento De Barrio,Daddy Yankee,2008,['Latin'],Accepted,US,['Reggaeton']
Daddy Yankee Feat. Snow (2) - Con Calma (Remixes),Daddy Yankee,2019,"['Latin', 'Pop']",Accepted,France,
Janet* Ft. Daddy Yankee - Made For Now,Janet Jackson,2018,"['Hip Hop', 'Reggae', 'Latin', 'Funk / Soul']",Accepted,Europe,"['Dancehall', 'Reggae-Pop', 'Afrobeat', 'Ragga HipHop', 'Reggaeton', 'Afro-Cuban']"
Daddy Yankee - El Cartel: The Big Boss,Daddy Yankee,2007,['Latin'],Accepted,US,['Reggaeton']
Daddy Yankee - El Cartel: The Big Boss,Daddy Yankee,2007,['Latin'],Accepted,US,['Reggaeton']
Daddy Yankee - Gasolina (Mr Dendo Bootleg),Daddy Yankee,2013,"['Electronic', 'Latin']",Accepted,Unknown,"['Reggaeton', 'Italodance']"
"Daddy Yankee, Snow (2) - Con Calma",Daddy Yankee,0,['Pop'],Accepted,France,
Daddy Yankee - Dura,Daddy Yankee,2018,"['Latin', 'Pop']",Accepted,Sweden,['Reggaeton']
Daddy Yankee - Barrio Fino,Daddy Yankee,2004,"['Hip Hop', 'Reggae', 'Latin']",Accepted,Mexico,['Reggaeton']
Daddy Yankee - Rompe,Daddy Yankee,2006,"['Hip Hop', 'Latin']",Accepted,Germany,['Reggaeton']
"Pharrell* AKA Skateboard P Feat Justin Timberlake, Gwen Stefani & Daddy Yankee - Big White Spaceship / Can I Have It Like That / Mamacita",Pharrell Williams,2006,['Hip Hop'],Accepted,US,['Pop Rap']
Elephant Man feat Daddy Yankee & Pitbull - Rah Rah (REMIX),Elephant Man,2005,['Reggae'],Accepted,Jamaica,
"Janet*, Daddy Yankee - Made For Now (Benny Benassi x Canova Remix)",Janet Jackson,2018,['Electronic'],Accepted,Europe,"['Synth-pop', 'Disco', 'Electro', 'House']"
Daddy Yankee - 25 Greatest Hits,Daddy Yankee,2005,"['Hip Hop', 'Latin', 'Funk / Soul']",Accepted,Unknown,['Reggaeton']
Luis Fonsi Ft. Daddy Yankee - Despacito,Luis Fonsi,2017,"['Latin', 'Pop']",Accepted,Unknown,"['Latin', 'Reggaeton']"
Daddy Yankee - Gasolina (Mr Dendo Rmx),Daddy Yankee,2016,"['Electronic', 'Latin']",Accepted,Unknown,"['Reggaeton', 'Italodance']"
Daddy Yankee Featuring  Snoop Dogg - Gangsta Zone,Daddy Yankee,2006,['Hip Hop'],Accepted,US,['Ragga HipHop']
Daddy Yankee - El Cartel: The Big Boss,Daddy Yankee,2007,['Latin'],Accepted,Australia,['Reggaeton']
Janet* x Daddy Yankee - Made For Now,Janet Jackson,2018,"['Hip Hop', 'Reggae', 'Latin', 'Funk / Soul']",Accepted,US,"['Ragga HipHop', 'Reggaeton', 'Dancehall', 'Reggae-Pop', 'Afrobeat', 'Afro-Cuban']"
Daddy Yankee - Barrio Fino,Daddy Yankee,2005,"['Hip Hop', 'Latin']",Accepted,Europe,['Reggaeton']
"N.O.R.E. Featuring Daddy Yankee, Nina Sky, Big Mato, Gem Star* - Oye Mi Canto",N.O.R.E.,2004,"['Hip Hop', 'Latin']",Accepted,US,['Reggaeton']
Daddy Yankee - Barrio Fino,Daddy Yankee,2005,"['Hip Hop', 'Reggae', 'Latin']",Accepted,Mexico,['Reggaeton']
Camila Cabello & Daddy Yankee - Havana (Remix),Camila Cabello,2017,['Pop'],Accepted,Unknown,
Daddy Yankee - Gasolina,Daddy Yankee,2004,"['Hip Hop', 'Latin']",Accepted,Spain,['Reggaeton']
Janet* Ft. Daddy Yankee - Made For Now,Janet Jackson,2018,"['Hip Hop', 'Reggae', 'Latin', 'Funk / Soul']",Accepted,Brazil,"['Dancehall', 'Reggae-Pop', 'Afrobeat', 'Ragga HipHop', 'Reggaeton', 'Afro-Cuban']"
Luis Fonsi Ft. Daddy Yankee & Justin Bieber - Despacito (Remix),Luis Fonsi,2017,"['Electronic', 'Latin', 'Pop']",Accepted,Brazil,"['Latin', 'Reggaeton', 'House']"
Daddy Yankee - Rompe,Daddy Yankee,2006,"['Hip Hop', 'Latin']",Accepted,Germany,['Reggaeton']
Daddy Yankee - Mundial,Daddy Yankee,2010,['Latin'],Accepted,Puerto Rico,['Reggaeton']
"Janet Jackson, Daddy Yankee - Made For Now (Remixes CD2)",Janet Jackson,2018,['Pop'],Accepted,Canada,
Daddy Yankee - Mundial,Daddy Yankee,2010,['Latin'],Accepted,Russia,['Reggaeton']
"Luis Fonsi, Daddy Yankee - Despacito",Luis Fonsi,0,['Pop'],Accepted,France,
The Yankee Rhythm Kings - Dipper Mouth Blues,The Yankee Rhythm Kings,1980,['Jazz'],Accepted,US,
Daddy Yankee Feat. Fergie (2) - Impacto,Daddy Yankee,2007,"['Hip Hop', 'Latin']",Accepted,Australia,['Reggaeton']
Janet* Ft. Daddy Yankee - Made For Now (Latin Version),Janet Jackson,2018,"['Hip Hop', 'Reggae', 'Latin', 'Funk / Soul']",Accepted,Europe,"['Dancehall', 'Reggae-Pop', 'Afrobeat', 'Ragga HipHop', 'Reggaeton', 'Afro-Cuban']"
Daddy Yankee - Barrio Fino,Daddy Yankee,2006,"['Hip Hop', 'Reggae', 'Latin']",Accepted,US,['Reggaeton']
Daddy Yankee + Katy Perry Feat. Snow (2) - Con Calma (Remix),Daddy Yankee,2019,"['Reggae', 'Latin']",Accepted,Europe,"['Reggaeton', 'Dancehall']"
Janet* Ft. Daddy Yankee - Made For Now (Latin Version),Janet Jackson,2018,"['Hip Hop', 'Reggae', 'Latin', 'Funk / Soul']",Accepted,Europe,"['Dancehall', 'Reggae-Pop', 'Afrobeat', 'Ragga HipHop', 'Reggaeton', 'Afro-Cuban']"
Daddy Yankee - Barrio Fino,Daddy Yankee,2006,"['Hip Hop', 'Reggae', 'Latin']",Accepted,India,['Reggaeton']
Luis Fonsi Ft. Daddy Yankee - Despacito,Luis Fonsi,2017,"['Latin', 'Pop']",Accepted,North America (inc Mexico),"['Latin', 'Reggaeton']"
Camila Cabello & Daddy Yankee - Havana (Remix),Camila Cabello,2017,['Pop'],Accepted,US,
Daddy Yankee Ft. Snow (2) - Con Calma,Daddy Yankee,2019,"['Reggae', 'Latin', 'Pop']",Accepted,Finland,['Reggaeton']
Daddy Yankee Feat. Fergie (2) - Impacto Remix,Daddy Yankee,2007,"['Hip Hop', 'Latin']",Accepted,US,['Reggaeton']
Daddy Yankee - Talento De Barrio (Original Motion Picture Soundtrack),Daddy Yankee,2008,"['Electronic', 'Hip Hop', 'Reggae', 'Latin']",Accepted,Colombia,"['RnB/Swing', 'House', 'Reggaeton', 'Vallenato', 'Pop Rap']"
Daddy Yankee - Talento De Barrio (Original Motion Picture Soundtrack),Daddy Yankee,2008,"['Electronic', 'Hip Hop', 'Reggae', 'Latin']",Accepted,Mexico,"['RnB/Swing', 'House', 'Reggaeton', 'Vallenato', 'Pop Rap']"
Luis Fonsi & Daddy Yankee feat. Justin Bieber - Despacito Remix (Radio Edit),Luis Fonsi,2017,"['Reggae', 'Latin', 'Pop']",Accepted,UK,['Reggaeton']
Luis Fonsi & Daddy Yankee Feat. Justin Bieber - Despacito (Remix),Luis Fonsi,2017,"['Latin', 'Pop']",Accepted,North America (inc Mexico),"['Latin', 'Reggaeton']"
Daddy Yankee Feat. Ozuna - La Rompe Corazones,Daddy Yankee,2017,['Latin'],Accepted,Puerto Rico,['Reggaeton']
"N.O.R.E. Feat. Nina Skyy*, Daddy Yankee, Gem Star* & Big Mato - Oye Mi Canto",N.O.R.E.,2005,"['Hip Hop', 'Reggae', 'Latin']",Accepted,France,['Reggaeton']
Gerard* - Gerard,Gerard McMahon,1976,['Rock'],Accepted,US,"['Pop Rock', 'Classic Rock']"
Sean Paul / Daddy Yankky* - Dub Plates Vol. 1,Sean Paul,2005,['Hip Hop'],Accepted,US,
Daddy Yankee - Vaivén,Daddy Yankee,2015,['Latin'],Accepted,France,['Reggaeton']
Rica Moore & Camarata* - Walt Disney Presents.... Mother Goose Rhymes And Their Stories,Rica Moore,0,"[""Children's""]",Accepted,US,"['Story', 'Nursery Rhymes']"
Daddy Yankee - Tormenta Tropical Vol. 1,Daddy Yankee,2006,"['Reggae', 'Latin']",Accepted,Europe,['Reggaeton']
Daddy Yankee - Gasolina,Daddy Yankee,2005,"['Hip Hop', 'Latin']",Accepted,UK,['Reggaeton']
"N.O.R.E. Featuring Daddy Yankee, Nina Sky, Big Mato, Gem Star* - Oye Mi Canto",N.O.R.E.,2004,"['Hip Hop', 'Latin']",Accepted,US,['Reggaeton']
Ninestone Productions - Tribute To Daddy Yankee,Ninestone Productions,2007,"['Hip Hop', 'Latin']",Accepted,US,['Reggaeton']
Daddy Yankee - Prestige,Daddy Yankee,2012,"['Hip Hop', 'Latin']",Accepted,Chile,['Reggaeton']
Major Lazer - Major Lazer,Major Lazer,2015,"['Electronic', 'Reggae']",Accepted,UK,"['House', 'Dubstep', 'Dancehall']"
Nicky Jam & Daddy Yankee - Muévelo,Nicky Jam,0,['Pop'],Accepted,France,
Ricky Martin Feat. Daddy Yankee And Taboo (9) - Drop It On Me,Ricky Martin,2005,"['Latin', 'Pop']",Accepted,Japan,['Reggaeton']
Daddy Yankee - AOL Session Bonus DVD,Daddy Yankee,2005,"['Latin', 'Pop']",Accepted,US,['Reggaeton']
Alexandra Stan & Inna Feat. Daddy Yankee - We Wanna,Alexandra Stan,2015,"['Hip Hop', 'Latin', 'Pop']",Accepted,Unknown,['Pop Rap']
Playero's* - Naranjito Live,Playero D.J.,0,"['Hip Hop', 'Reggae', 'Latin']",Accepted,Puerto Rico,['Reggaeton']
DJ Rei Double R - Reggaeton Meets Hip-Hop Vol. 1,DJ Rei Double R,0,"['Hip Hop', 'Reggae', 'Latin']",Accepted,Unknown,
Knowledge The Pirate - Hidden Treasure,Knowledge The Pirate,2021,['Hip Hop'],Accepted,US,
